age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US,income
30,154843,14,0,0,40,1,1,1,0,1,1,0,0
46,212120,11,0,0,40,1,0,0,0,0,1,1,1
17,354201,9,0,0,40,1,1,1,1,1,1,1,0
34,130369,9,1151,0,48,0,1,1,1,1,1,0,0
64,59145,16,0,1902,60,1,0,0,0,0,1,1,1
42,318947,9,0,0,40,0,1,1,0,1,1,1,0
25,213412,10,0,0,40,1,1,0,1,0,1,1,1
19,108551,9,0,0,20,0,0,1,0,1,1,1,0
54,302146,9,0,0,20,0,1,1,1,1,0,1,0
38,288158,9,0,0,50,1,1,0,1,0,1,1,1
31,216827,9,0,0,40,0,1,1,1,1,0,1,0
53,194791,9,0,0,45,1,1,0,1,0,1,1,0
44,98779,10,5178,0,40,1,1,0,1,0,1,1,1
40,304530,4,0,0,40,1,1,0,1,0,1,1,0
46,98929,13,0,0,52,1,0,0,1,0,1,1,0
33,235847,15,0,0,40,0,1,0,0,1,1,1,1
30,80625,13,0,0,40,1,1,1,0,1,1,1,0
19,292511,10,0,0,25,1,1,1,1,1,1,1,0
40,131899,10,0,0,40,1,1,1,0,1,1,1,0
58,318106,9,0,0,40,1,0,0,0,0,1,1,1
37,260093,9,0,0,40,0,1,1,0,1,0,1,0
19,211355,9,0,0,12,1,1,1,0,1,1,1,0
36,203828,9,0,0,40,1,1,0,1,0,1,0,0
20,396722,10,0,0,40,0,1,1,1,1,1,1,0
22,129508,9,0,0,28,0,1,1,0,1,1,1,0
46,122026,13,0,0,44,1,1,0,1,0,1,1,1
18,161245,7,0,0,8,1,1,1,1,1,1,1,0
33,202339,7,0,0,34,0,1,1,1,1,1,1,0
50,301583,9,0,0,40,1,1,1,0,1,1,1,0
40,297396,10,0,0,60,0,1,1,0,1,1,1,0
32,124052,9,0,0,50,1,0,0,1,0,1,1,0
35,194490,9,0,0,38,0,1,1,0,1,1,1,0
41,343591,13,0,0,10,0,0,1,0,1,1,1,0
22,238917,7,0,0,40,1,1,1,1,1,1,0,0
42,117728,9,0,0,50,1,1,1,1,1,1,1,0
24,165054,11,0,0,40,1,1,0,1,0,1,1,0
26,195105,9,0,0,40,1,1,1,1,1,0,1,0
34,337995,13,15020,0,50,1,0,1,0,1,0,1,1
31,59969,9,0,0,35,0,0,0,0,1,1,1,0
35,170092,9,0,0,20,0,1,1,1,1,0,1,0
45,259463,11,0,0,40,1,1,0,0,0,1,1,1
36,162651,9,0,0,40,1,1,1,0,1,1,0,0
24,316438,3,0,0,40,1,1,1,0,1,1,0,0
41,26669,10,0,0,40,0,0,1,0,1,1,1,0
37,312766,9,0,0,40,0,1,1,1,1,1,1,0
60,296485,3,0,0,40,1,1,0,1,0,1,1,0
36,294672,13,0,0,40,0,0,0,0,1,1,1,0
42,211940,10,0,0,40,1,1,1,1,1,0,1,0
49,204377,7,0,0,60,0,0,1,1,1,1,1,0
51,44000,14,99999,0,50,0,1,0,0,1,1,1,1
51,40230,9,0,0,60,0,1,0,0,1,1,1,0
27,156516,10,0,2377,20,0,1,0,0,1,0,1,0
17,91931,7,0,0,23,0,1,1,1,1,1,1,0
47,158451,14,0,0,2,0,1,0,0,1,1,1,1
36,231948,9,0,0,64,1,1,0,1,0,1,1,1
56,140136,10,0,0,35,1,1,0,1,0,0,1,1
45,105431,9,0,0,39,0,1,1,1,1,0,1,0
29,273884,9,0,0,30,1,1,1,1,1,1,1,0
53,116367,10,4650,0,40,0,0,1,0,1,1,1,0
34,191342,13,0,0,38,1,0,0,0,0,0,1,0
56,53366,7,0,0,20,1,0,0,1,0,1,1,0
20,69911,10,0,0,15,0,1,1,1,1,1,1,0
56,102791,9,0,0,35,0,0,1,0,1,1,1,0
38,364782,9,0,0,40,1,1,0,1,0,1,1,1
46,171335,10,0,0,40,1,1,1,0,1,1,1,0
47,54260,10,0,0,45,1,0,0,1,0,1,1,0
32,165226,9,0,0,40,0,1,1,1,1,1,1,0
29,385092,10,0,0,36,0,1,1,0,1,1,1,0
43,169076,9,0,0,40,1,1,0,0,0,0,1,0
29,364986,13,0,1628,47,1,1,0,0,0,1,1,0
28,199172,9,0,0,40,0,0,1,1,1,1,1,0
54,304955,9,0,0,30,1,0,0,0,0,1,1,0
54,266598,13,0,0,40,1,1,0,1,0,1,1,1
44,47818,9,0,0,60,0,0,1,0,1,1,1,0
32,181091,13,13550,0,35,1,1,1,1,1,1,1,1
32,102986,3,0,0,40,0,1,0,0,1,0,0,1
31,284703,14,0,0,40,1,1,1,0,1,0,1,0
32,46691,9,0,0,40,0,1,1,1,1,1,1,0
32,226296,14,0,0,50,1,0,0,0,0,1,1,1
46,45857,9,0,0,33,0,1,1,1,1,1,1,0
25,344804,3,0,0,40,1,1,1,1,1,1,0,0
56,89698,9,0,0,40,0,1,1,0,1,0,1,0
52,205767,14,0,0,40,1,0,0,0,0,0,1,1
36,167482,9,0,0,65,1,1,1,0,1,1,1,0
37,218490,9,7688,0,35,1,0,0,1,0,1,1,1
38,110607,9,0,0,32,1,1,1,1,1,1,1,0
30,45781,9,0,0,40,0,1,1,0,1,1,1,0
44,150533,10,0,1876,55,1,1,1,1,1,1,1,0
37,174924,10,0,0,48,1,0,1,1,1,1,0,0
23,182615,10,0,0,40,1,1,1,0,1,1,1,0
26,138597,9,0,0,25,0,0,1,1,1,0,1,0
28,125442,9,0,0,40,1,0,1,1,1,1,1,0
33,240441,10,0,0,45,1,1,1,1,1,1,1,0
52,164473,9,0,0,38,0,1,0,1,1,1,1,0
24,210029,9,0,2001,37,0,1,1,0,1,1,1,0
42,275677,11,0,0,50,1,1,0,0,0,1,1,0
40,222848,6,0,0,32,0,1,0,1,1,0,1,0
37,60548,9,0,0,20,0,1,1,0,1,1,1,0
61,268831,9,0,0,53,1,0,0,1,0,1,1,0
40,194360,11,0,0,72,1,0,0,1,0,1,1,1
44,102085,10,0,0,40,0,1,1,0,1,1,1,0
31,342730,12,0,0,45,1,1,1,1,1,1,1,0
41,392167,6,0,0,48,1,1,1,1,1,1,1,0
28,395022,11,0,0,40,0,1,1,0,1,1,1,0
23,133985,6,0,0,40,0,1,1,1,1,0,1,0
27,181291,9,0,0,35,0,1,1,0,1,1,0,0
41,249254,9,3674,0,42,0,1,1,0,1,1,1,0
81,240414,13,0,0,30,1,0,1,1,1,1,1,0
32,255424,13,0,0,60,1,1,0,1,0,1,1,1
60,105339,13,7298,0,60,1,0,0,0,0,1,1,1
56,277203,13,0,0,40,1,0,0,1,0,1,1,1
26,197897,9,0,0,20,0,0,1,0,1,0,0,0
54,159755,9,7688,0,40,1,1,0,0,0,1,1,1
50,141608,9,0,0,45,0,1,1,1,1,1,1,0
44,326232,13,0,2547,50,1,1,1,0,1,1,1,1
39,163237,9,0,0,60,1,1,0,1,0,1,1,0
40,180032,14,0,1669,40,0,1,1,0,1,1,1,0
33,73296,9,1831,0,40,0,0,1,1,1,0,1,0
60,178312,7,0,1902,70,1,1,0,1,0,1,1,1
58,105592,4,0,0,40,1,0,0,1,0,1,1,1
29,178551,9,0,0,40,1,1,0,1,0,1,1,0
60,31577,9,0,0,60,1,1,0,1,0,1,1,1
38,139473,9,0,0,50,1,1,0,1,0,1,1,0
24,107801,9,0,0,40,0,1,1,0,1,1,1,0
37,383352,10,0,0,38,0,1,1,0,1,1,1,0
19,318822,9,0,0,40,0,1,1,0,1,1,1,0
52,326156,10,0,0,40,1,1,1,0,1,1,1,1
33,162705,10,0,0,99,0,0,1,1,1,1,1,1
73,127858,10,3273,0,40,0,0,1,1,1,1,1,0
36,111545,13,0,1902,40,1,1,0,0,0,1,1,1
43,52849,13,0,0,40,1,0,0,0,0,1,1,0
39,211440,13,0,0,50,1,1,0,1,0,1,1,1
22,203240,6,0,0,40,0,1,1,0,1,1,1,0
47,71221,9,0,0,60,0,1,1,0,1,1,1,0
28,236418,10,0,0,40,1,0,1,0,1,0,1,0
33,53373,6,0,0,40,1,1,1,1,1,1,1,0
45,183092,12,0,0,40,0,1,1,0,1,0,1,0
28,299249,9,0,0,40,0,0,1,1,1,1,1,0
52,208302,9,0,0,60,1,1,0,0,0,1,1,0
23,131415,9,0,0,35,0,1,0,1,1,1,1,0
33,369258,13,0,0,40,0,1,1,1,1,1,0,0
65,139960,9,10605,0,60,1,0,0,1,0,1,1,1
39,172718,9,0,0,40,0,1,1,0,1,1,1,0
33,184245,5,0,0,50,1,1,0,1,0,1,0,0
55,195329,9,2202,0,35,0,1,1,1,1,1,0,0
33,295589,13,0,0,50,1,1,1,0,1,0,1,1
27,101618,9,0,0,50,1,1,0,0,0,1,1,0
35,302149,10,0,0,40,1,1,0,1,0,0,0,1
63,172433,10,0,1887,40,1,1,0,0,0,1,1,1
30,341051,14,15024,0,60,1,1,0,0,0,1,1,1
23,33016,9,0,0,40,1,1,1,1,1,1,1,0
61,48846,16,0,0,55,1,0,0,0,0,1,1,1
37,39606,11,0,0,40,0,1,1,1,1,1,1,0
25,383306,13,0,0,40,1,1,1,1,1,1,1,0
37,248919,2,0,0,66,1,1,0,0,0,1,0,0
43,65545,9,0,0,46,0,1,1,1,1,1,1,0
35,433682,13,0,0,40,1,1,1,1,1,0,1,0
77,84979,16,20051,0,40,1,0,0,1,0,1,1,1
41,265932,9,0,0,45,0,1,1,0,1,1,1,0
31,110714,10,0,0,37,0,0,1,1,1,1,1,0
22,95566,10,0,0,22,0,1,1,1,1,0,0,0
27,445365,13,0,0,40,1,1,1,0,1,1,1,0
24,194848,13,0,0,40,1,1,1,1,1,1,1,0
29,57596,10,0,0,40,0,1,1,0,1,1,1,0
20,157541,10,0,0,40,1,1,1,1,1,1,1,0
63,189253,10,0,0,45,1,0,0,0,0,1,1,1
49,214169,10,0,0,40,1,1,0,1,0,1,1,1
18,336523,8,0,0,20,1,1,1,1,1,0,1,0
36,218490,11,0,0,60,1,1,0,1,0,1,1,0
29,82242,15,27828,0,45,1,1,1,0,1,1,0,1
18,182701,9,0,0,12,0,1,1,1,1,1,0,0
51,229272,9,0,0,32,1,1,1,1,1,0,0,0
59,233312,10,0,0,40,1,1,0,1,0,1,1,1
36,79649,10,0,0,40,1,1,0,1,0,1,1,0
39,76417,9,0,0,40,1,1,0,1,0,1,1,0
37,126569,13,0,0,60,1,0,0,1,0,1,1,0
37,106043,9,0,0,40,1,1,0,1,0,0,1,1
44,154993,10,0,0,55,0,1,1,1,1,1,1,0
30,210926,5,0,0,40,0,0,1,1,1,1,0,0
31,169240,9,0,0,40,0,1,1,1,1,1,1,0
27,303954,13,0,0,45,1,1,0,1,0,1,1,0
47,159075,9,0,0,40,1,1,1,1,1,1,1,0
48,204629,14,0,0,50,1,1,0,0,0,1,1,1
36,27053,9,0,0,40,0,0,1,1,1,1,1,0
18,92112,9,0,0,30,0,1,1,1,1,1,1,0
27,244566,6,0,0,40,1,1,0,1,0,1,1,0
26,236008,11,0,0,40,0,1,1,0,1,1,1,0
40,235371,11,0,0,40,1,1,1,0,1,1,1,0
23,224640,10,0,0,40,0,1,1,0,1,1,1,0
20,51816,9,0,0,40,1,1,1,1,1,0,1,0
43,198330,14,0,0,37,0,1,1,0,1,0,1,0
21,99829,10,0,0,25,0,1,1,1,1,1,1,0
31,222130,10,0,0,43,0,1,1,0,1,1,1,0
47,195978,9,0,0,40,1,1,0,1,0,1,1,1
43,185129,13,0,0,40,1,1,1,1,1,1,1,0
43,303155,13,0,0,50,1,1,0,0,0,1,1,1
37,186359,9,7688,0,60,1,0,0,1,0,1,1,1
33,307693,9,0,0,30,0,1,1,0,1,0,1,0
61,199495,8,0,0,40,1,0,0,1,0,1,1,0
39,324420,2,0,0,45,1,1,0,1,0,1,0,0
64,321166,13,0,0,5,0,1,1,1,1,1,1,0
23,442478,10,0,0,15,1,1,1,1,1,1,1,0
36,86459,11,0,1887,50,1,1,0,0,0,1,1,1
47,148738,4,0,0,72,1,0,0,1,0,1,1,1
17,270942,9,0,0,35,1,1,1,1,1,1,0,0
55,426263,9,0,0,40,1,1,0,0,0,1,1,0
17,93235,8,0,1721,25,0,1,1,1,1,1,1,0
66,146810,9,0,0,24,1,1,0,1,0,1,1,0
20,129024,10,0,0,35,0,1,1,0,1,1,1,0
24,283092,9,0,0,40,1,1,1,0,1,0,0,0
57,244478,9,0,0,48,1,1,0,1,0,0,1,0
32,74883,13,0,0,40,0,1,1,1,1,0,0,0
31,58582,10,0,0,46,1,1,1,1,1,1,1,0
26,150361,13,0,0,40,0,1,1,0,1,1,1,0
33,102884,13,0,0,20,1,0,0,1,1,1,1,0
35,274158,13,3103,0,40,1,1,0,1,0,0,1,1
34,127651,9,0,0,45,1,1,0,0,0,1,1,1
39,432555,9,0,1628,40,1,0,0,0,0,0,1,0
35,240467,9,0,0,40,0,1,1,0,1,0,1,0
34,183778,9,0,0,40,1,1,0,1,0,1,1,0
39,191137,10,0,0,40,1,1,1,1,1,1,1,0
34,87218,14,0,1887,50,1,1,0,0,0,1,1,1
34,34374,10,0,0,50,1,1,1,1,1,1,1,0
23,133582,2,0,0,36,1,1,1,1,1,1,0,0
30,202450,9,0,0,40,1,1,1,1,1,1,1,0
46,137547,9,0,0,40,1,1,1,1,1,0,1,0
21,166827,10,0,0,32,0,0,1,1,1,1,1,0
18,57413,10,0,0,15,1,1,1,1,1,1,1,0
53,181677,10,0,0,40,1,0,1,1,1,1,1,0
39,290321,11,0,0,50,1,0,0,0,0,1,1,0
46,207301,9,0,0,37,0,1,1,0,1,1,1,0
33,125761,10,0,0,36,1,1,1,0,1,1,1,0
72,336423,3,0,0,40,1,0,0,1,0,1,1,0
25,257310,9,0,0,40,1,1,1,0,1,1,1,0
19,124486,8,0,1602,20,1,1,1,1,1,1,1,0
57,42298,14,15024,0,40,1,0,0,0,0,0,1,1
51,284329,9,0,0,40,1,1,1,1,1,1,1,0
26,122920,9,0,0,56,1,1,1,1,1,1,1,0
50,197826,14,0,0,40,1,1,0,1,0,1,1,0
28,331381,13,0,0,40,1,1,1,0,1,1,1,0
65,111483,10,0,2174,10,1,0,0,0,0,1,1,1
21,328906,9,4865,0,35,1,0,1,1,1,1,1,0
21,78170,9,0,0,42,1,1,1,1,1,1,1,0
25,194813,9,0,0,50,1,1,0,1,0,1,1,0
21,212213,12,0,0,40,0,1,1,0,1,0,1,0
20,161962,10,0,0,16,0,1,1,0,1,1,1,0
63,149756,12,0,0,40,1,1,1,0,1,1,1,1
22,170302,9,0,1974,45,1,1,1,1,1,1,1,0
42,32016,9,0,0,70,1,0,0,1,0,1,1,0
36,211022,11,0,0,40,1,1,1,0,1,1,1,1
38,187748,13,0,0,40,1,1,0,0,0,1,1,1
65,172646,5,0,0,40,1,0,0,0,0,1,1,0
27,122922,13,0,0,40,0,1,1,1,1,1,1,0
23,237811,10,0,0,40,0,1,1,0,1,0,0,0
32,566117,10,0,0,40,0,0,1,0,1,1,1,0
64,126233,9,0,0,20,1,1,0,0,0,1,1,0
18,125441,7,1055,0,20,1,1,1,1,1,1,1,0
37,339772,9,0,0,40,1,1,0,1,0,0,1,0
70,139889,10,2653,0,70,1,0,0,1,0,1,1,0
61,159046,4,0,0,40,1,1,0,1,0,1,1,0
19,144161,9,0,0,30,1,1,1,1,1,1,1,0
32,153963,9,0,0,35,0,1,1,1,1,1,1,0
22,200318,12,0,0,15,0,1,1,0,1,1,1,0
59,249814,9,0,0,37,0,1,1,1,1,1,1,0
42,160893,10,0,0,23,0,1,0,1,1,1,1,0
35,146042,10,0,0,40,1,1,1,0,1,0,1,0
36,67728,13,0,0,50,1,0,0,1,0,1,1,1
27,420054,9,9562,0,50,1,0,1,1,1,1,1,1
32,110331,9,0,1672,60,1,1,0,0,0,1,1,0
41,252392,5,0,0,40,1,1,0,0,0,1,0,0
42,115932,9,0,0,40,1,0,0,1,0,1,1,0
21,182614,10,0,0,40,0,1,1,1,1,1,0,0
22,106615,13,0,0,15,0,1,1,0,1,1,1,0
38,122240,9,0,0,55,1,0,0,0,0,1,1,1
38,239755,7,0,0,40,1,1,1,1,1,1,1,0
24,122166,10,0,0,40,0,1,1,0,1,1,0,0
36,171393,13,0,1887,40,1,1,0,0,0,1,1,1
29,54131,10,0,0,30,1,1,1,1,1,1,1,0
33,125856,9,0,0,40,1,1,0,1,0,1,1,0
42,188243,13,0,0,50,0,1,1,0,1,1,1,1
39,194287,4,0,1602,35,1,1,1,1,1,1,1,0
25,190107,13,0,0,40,1,1,1,1,1,1,1,0
29,143139,6,0,0,40,1,0,1,1,1,1,1,0
35,209629,13,0,0,40,1,1,1,0,1,1,1,0
41,151856,9,0,0,40,1,1,0,1,0,1,1,0
30,327112,7,0,0,40,1,1,1,1,1,1,1,0
57,161642,9,0,0,45,1,1,0,0,0,1,1,1
56,193453,13,0,1902,65,1,1,0,0,0,1,1,1
33,119017,10,0,0,50,0,1,1,0,1,1,1,0
18,188616,7,0,0,15,1,1,1,1,1,1,1,0
22,191789,13,0,0,40,0,1,1,0,1,1,1,0
30,189265,12,0,0,40,0,0,1,0,1,1,1,0
49,121124,9,0,0,50,1,1,0,0,0,1,1,0
18,27620,9,0,0,30,0,1,1,0,1,1,1,0
59,230899,5,0,0,40,0,1,1,0,1,1,0,0
20,147280,9,0,0,40,1,0,1,1,1,0,1,0
32,181119,13,0,0,40,0,0,1,0,1,1,1,0
21,141453,9,0,0,40,0,1,1,1,1,1,1,0
37,256636,9,0,0,40,1,1,0,1,0,1,1,0
33,150154,9,0,0,40,1,1,0,1,0,1,1,0
44,277533,10,0,0,40,1,0,0,1,0,1,1,1
29,163265,9,0,0,40,1,1,0,1,0,1,1,0
36,90159,10,0,0,40,0,0,0,1,1,1,1,0
40,193144,9,0,0,36,0,1,1,1,1,1,1,0
44,162028,7,0,0,44,0,1,1,1,1,1,1,0
50,299831,10,0,880,40,0,0,1,0,1,1,1,0
30,89735,9,0,1504,40,1,1,1,1,1,1,1,0
18,170544,7,0,0,20,1,1,1,1,1,1,1,0
25,163396,10,0,0,40,0,1,1,1,1,0,1,0
44,297991,12,0,0,50,0,1,1,0,1,0,1,0
21,33884,10,0,0,40,0,1,1,0,1,1,1,0
23,183327,9,0,1594,20,0,1,1,1,1,0,1,0
48,224087,6,0,0,40,1,1,0,1,0,0,1,0
53,403121,9,0,0,30,0,1,1,0,1,1,1,0
20,113511,7,0,0,40,1,1,1,1,1,1,1,0
66,169435,9,0,0,16,1,1,1,1,1,1,1,0
54,192226,13,0,0,55,1,1,0,0,0,1,1,1
25,352057,9,0,0,65,1,1,1,1,1,1,1,0
51,138852,9,7298,0,40,1,1,0,1,0,1,0,1
46,326292,14,0,0,40,1,0,0,0,0,1,1,1
25,225865,9,0,0,50,0,1,1,1,1,1,1,0
20,289944,10,0,0,25,0,1,1,1,1,1,1,0
43,62026,15,99999,0,40,1,0,0,0,0,1,1,1
31,175509,13,0,0,50,1,1,1,0,1,1,1,0
54,200098,13,0,0,60,0,1,1,1,1,0,1,0
35,350103,13,0,0,40,1,1,0,0,0,1,1,0
89,152839,13,0,0,40,1,1,0,1,0,1,1,0
26,318518,10,0,0,40,1,1,1,1,1,1,1,0
34,253438,10,0,0,60,1,1,0,0,0,1,1,1
39,382859,9,0,0,40,1,0,0,1,0,1,1,1
24,287357,7,0,0,40,1,1,0,1,0,1,1,0
27,217848,8,0,0,40,1,0,0,0,0,1,1,1
65,66360,7,6418,0,35,1,0,0,0,0,1,1,1
30,36069,12,0,0,40,1,1,0,1,0,1,1,0
39,87556,14,6849,0,40,1,1,1,0,1,1,1,0
52,208570,11,0,0,40,0,1,1,1,1,1,1,0
46,314770,10,0,0,48,0,0,1,0,1,1,1,0
24,315303,9,0,0,25,1,1,1,1,1,0,1,0
38,261382,10,0,0,40,1,0,0,1,0,1,1,0
21,190805,9,0,0,32,1,1,0,1,0,1,1,0
26,388812,10,0,0,35,1,1,1,1,1,0,1,0
33,122749,11,0,0,40,1,1,0,1,0,0,0,1
40,137421,9,0,0,60,1,1,0,1,0,0,0,0
50,133963,13,0,0,40,0,0,1,0,1,1,1,1
26,164488,13,13550,0,50,1,1,1,0,1,1,1,1
24,35603,10,0,0,40,1,1,1,1,1,0,1,0
20,421474,10,0,0,20,1,1,1,1,1,1,1,0
43,484861,10,4064,0,38,1,1,0,1,0,1,1,0
33,123424,13,0,0,40,1,0,0,0,0,1,1,1
47,118972,9,0,0,50,1,1,0,1,0,1,1,1
54,220115,9,0,1628,40,1,1,0,1,0,1,1,0
38,220585,9,0,0,55,1,1,0,0,0,1,1,1
47,121124,9,0,0,40,1,1,0,1,0,1,1,1
33,69727,4,0,0,40,1,1,0,1,0,1,0,0
46,169042,6,0,0,25,0,1,1,1,1,1,0,0
22,136824,7,0,0,40,1,1,1,0,1,1,1,0
17,287160,7,0,0,15,0,1,1,1,1,1,1,0
35,186934,13,0,0,40,1,0,0,1,0,1,1,0
49,186256,10,0,0,40,1,1,0,0,0,1,1,0
35,220585,8,0,0,40,1,1,0,1,0,1,1,0
54,175339,9,0,0,50,1,1,0,1,0,1,1,0
78,136198,13,0,0,15,1,0,0,0,0,1,1,0
28,51461,13,0,1887,40,1,1,0,0,0,1,1,1
36,122493,9,0,0,47,1,0,0,1,0,1,1,0
42,226902,9,0,0,40,1,0,0,1,0,1,1,1
25,182227,10,0,0,30,1,1,1,0,1,1,1,0
40,33155,9,0,0,40,1,0,1,1,1,1,1,0
90,225063,9,0,0,40,1,1,0,1,0,0,0,0
34,424988,5,0,0,40,1,1,0,1,0,1,0,0
31,144949,13,0,0,60,1,0,1,1,1,1,1,0
35,189623,16,0,0,45,1,1,0,0,0,1,1,1
38,285890,13,0,0,55,1,1,0,1,0,0,1,1
42,167357,10,0,213,40,0,1,1,0,1,1,1,0
38,185325,9,0,0,40,1,0,0,1,0,1,1,1
21,216867,10,0,0,40,1,1,1,1,1,1,1,0
45,165484,16,0,0,50,1,1,0,0,0,1,1,1
22,210474,12,0,0,40,0,1,1,0,1,1,1,0
23,209770,9,0,0,40,0,1,1,0,1,1,1,0
52,163027,9,0,0,50,0,1,1,1,1,1,1,0
51,234057,9,0,0,45,1,1,0,1,0,1,1,1
41,93227,13,0,1977,60,1,0,0,0,0,0,0,1
31,144124,10,0,0,40,0,1,1,0,1,1,1,0
37,178100,13,0,0,40,0,1,1,0,1,1,1,1
53,304504,10,0,1887,45,1,1,0,1,0,1,1,1
39,218249,10,0,0,37,0,0,1,0,1,0,1,0
51,74275,9,0,0,40,1,1,0,0,0,1,1,0
20,197997,9,0,0,40,1,1,1,1,1,1,1,0
18,132652,7,0,0,20,1,1,1,1,1,1,1,0
21,350001,10,0,0,20,1,1,1,1,1,1,1,0
34,362787,9,0,0,40,0,1,1,0,1,0,1,0
19,186717,10,0,0,40,1,1,1,1,1,1,1,0
44,240448,9,0,0,20,0,1,1,1,1,1,1,0
37,107410,9,0,0,40,1,0,0,0,0,1,1,0
47,115358,9,0,0,40,0,1,1,0,1,0,1,0
73,157248,9,0,0,20,0,1,1,0,1,1,1,0
24,113466,13,0,0,40,1,1,1,0,1,1,1,0
53,91121,14,0,0,40,0,0,1,0,1,1,1,0
18,266287,8,0,0,35,0,1,1,1,1,1,1,0
50,217083,9,0,0,40,0,1,0,0,1,1,1,1
26,97952,13,0,0,80,1,0,1,0,1,1,1,0
22,38251,12,0,0,35,0,1,1,1,1,1,1,0
60,227332,11,0,0,40,1,1,1,0,1,1,1,0
37,172232,9,0,0,30,0,1,1,1,1,0,1,0
29,148431,12,7688,0,45,0,1,0,1,1,0,1,1
26,238367,9,0,0,40,1,1,0,0,0,1,1,0
24,354691,8,0,0,40,1,1,1,1,1,1,1,0
42,185057,9,0,0,35,0,1,1,0,1,1,0,0
36,311255,9,0,0,40,1,1,0,0,0,0,0,0
48,213140,4,0,0,40,1,0,0,1,0,1,0,0
33,236396,9,0,0,35,1,1,1,0,1,1,1,0
40,27766,14,0,0,40,1,1,0,1,0,1,1,0
47,343742,9,0,0,40,1,1,1,1,1,0,1,0
49,406518,9,0,0,16,0,1,1,1,1,1,0,0
32,257978,11,0,0,40,0,1,1,1,1,0,1,0
30,55912,13,0,0,50,1,0,0,1,0,1,1,0
27,238859,11,0,0,40,1,1,1,1,1,1,1,0
33,89360,9,5178,0,55,1,1,0,1,0,0,1,1
46,27802,12,0,0,38,1,0,0,1,0,1,1,1
31,351141,9,0,0,40,1,0,0,1,0,1,1,0
49,239865,9,0,0,50,1,1,0,1,0,1,1,1
51,125796,10,0,0,35,0,1,0,0,1,0,0,0
34,159442,9,0,0,37,0,1,1,0,1,1,0,1
47,117628,9,0,0,40,1,0,0,1,0,1,1,1
61,191417,5,0,0,65,1,1,1,0,1,0,1,0
37,269722,9,0,0,38,1,1,1,0,1,1,1,0
42,174575,13,5178,0,40,1,0,0,0,0,1,1,1
44,138845,9,0,0,45,1,1,0,0,0,1,1,0
44,49665,11,0,0,40,1,0,1,0,1,0,1,0
67,40021,9,0,0,35,1,0,0,1,0,1,1,0
27,588905,9,0,0,40,1,1,0,1,0,1,1,0
35,174308,10,0,0,40,1,1,1,1,1,1,1,0
48,185041,9,7298,0,50,1,0,0,1,0,1,1,1
48,210369,9,0,0,40,1,1,1,1,1,1,1,0
51,129301,5,0,0,45,1,1,0,1,0,1,1,0
26,172013,9,0,0,40,1,1,1,1,1,1,1,0
54,377701,9,0,0,32,1,1,0,1,0,1,0,0
52,200853,14,6849,0,60,0,1,1,0,1,1,1,0
51,173754,9,0,0,40,1,1,0,1,0,1,1,1
25,456604,7,0,0,40,1,1,0,0,0,1,1,0
47,59987,9,0,2002,42,1,0,0,1,0,1,1,0
38,213512,10,0,0,50,1,1,0,1,0,1,1,0
60,106850,6,0,0,40,0,1,1,0,1,1,1,0
43,339767,10,0,0,20,0,1,0,1,1,1,0,1
30,197058,12,0,0,40,0,1,1,0,1,1,1,0
38,39606,13,0,0,40,0,1,0,0,1,1,1,0
40,231348,9,0,0,40,1,1,0,1,0,1,1,0
18,101061,7,0,0,70,1,0,1,1,1,1,1,0
62,101375,6,0,0,40,0,1,1,0,1,1,1,0
53,167033,10,0,0,40,0,1,1,0,1,0,1,0
64,43738,16,0,0,80,1,1,1,0,1,1,1,1
27,72443,9,0,0,40,1,1,1,1,1,1,1,0
65,185001,6,0,0,20,0,1,1,1,1,1,1,0
32,159187,11,0,0,40,1,1,1,0,1,1,1,0
46,198660,9,0,0,40,1,1,1,1,1,1,1,0
66,157942,9,0,0,40,0,0,1,1,1,0,1,0
25,140669,13,0,0,40,0,1,1,0,1,1,1,0
31,295099,10,0,0,40,0,1,1,1,1,0,1,0
30,101283,10,0,0,40,0,1,1,1,1,1,1,0
46,295334,16,0,0,60,1,1,0,0,0,1,1,1
34,377850,10,0,0,50,1,1,0,0,0,1,1,0
22,334693,10,0,0,40,0,0,1,0,1,1,1,0
55,113398,10,0,0,40,1,0,1,0,1,1,1,0
28,70034,5,0,0,40,1,1,1,0,1,1,0,0
36,113337,10,0,0,42,1,0,0,1,0,1,1,1
34,209900,6,0,0,40,1,1,1,1,1,1,1,0
36,32587,10,0,0,40,1,0,0,0,0,0,1,0
19,36012,9,0,0,40,1,0,1,1,1,1,1,0
38,30529,9,3411,0,40,1,1,0,1,0,1,1,0
49,231961,16,0,0,50,1,0,1,0,1,1,1,1
49,194895,13,0,0,40,1,0,1,0,1,1,1,0
54,210736,9,0,0,40,1,1,0,1,0,1,1,1
39,287306,10,0,0,40,0,1,1,0,1,0,1,0
44,202565,9,0,0,45,1,1,1,1,1,1,1,0
58,111209,9,0,0,45,1,1,0,1,0,1,1,0
46,163021,9,0,0,40,0,1,1,0,1,1,1,0
35,153832,11,0,0,35,1,1,1,1,1,1,1,0
41,169473,9,0,0,30,0,1,1,1,1,1,1,0
